Time of test;test type;file size[kB];time[ms];transfer media;test name
Sun May 20 19:56:06 CEST 2018;server read;9000;72;local net;local5;;;
Sun May 20 19:56:06 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:06 CEST 2018;memory read;9000;9;HDD;local5;;;
Sun May 20 19:56:06 CEST 2018;server write;9000;104;local net;local5;;;
Sun May 20 19:56:06 CEST 2018;server read;9000;50;local net;local5;;;
Sun May 20 19:56:07 CEST 2018;memory write;9000;244;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;memory read;9000;7;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;server write;9000;55;local net;local5;;;
Sun May 20 19:56:07 CEST 2018;server read;9000;47;local net;local5;;;
Sun May 20 19:56:07 CEST 2018;memory write;9000;230;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;memory read;9000;4;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;server write;9000;61;local net;local5;;;
Sun May 20 19:56:07 CEST 2018;server read;9000;51;local net;local5;;;
Sun May 20 19:56:07 CEST 2018;memory write;9000;231;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;memory read;9000;6;HDD;local5;;;
Sun May 20 19:56:07 CEST 2018;server write;9000;53;local net;local5;;;
Sun May 20 19:56:08 CEST 2018;server read;9000;47;local net;local5;;;
Sun May 20 19:56:08 CEST 2018;memory write;9000;233;HDD;local5;;;
Sun May 20 19:56:08 CEST 2018;memory read;9000;6;HDD;local5;;;
Sun May 20 19:56:08 CEST 2018;server write;9000;87;local net;local5;;;
Sun May 20 19:56:08 CEST 2018;server read;9000;54;local net;local5;;;
Sun May 20 19:56:08 CEST 2018;memory write;9000;259;HDD;local5;;;
Sun May 20 19:56:08 CEST 2018;memory read;9000;6;HDD;local5;;;
Sun May 20 19:56:08 CEST 2018;server write;9000;55;local net;local5;;;
Sun May 20 19:56:08 CEST 2018;server read;9000;67;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;memory write;9000;229;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;memory read;9000;4;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;server write;9000;46;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;server read;9000;49;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;memory write;9000;240;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;memory read;9000;8;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;server write;9000;68;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;server read;9000;52;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;memory write;9000;230;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:09 CEST 2018;server write;9000;89;local net;local5;;;
Sun May 20 19:56:09 CEST 2018;server read;9000;67;local net;local5;;;
Sun May 20 19:56:10 CEST 2018;memory write;9000;239;HDD;local5;;;
Sun May 20 19:56:10 CEST 2018;memory read;9000;10;HDD;local5;;;
Sun May 20 19:56:10 CEST 2018;server write;9000;91;local net;local5;;;
Sun May 20 19:56:10 CEST 2018;server read;9000;160;local net;local5;;;
Sun May 20 19:56:10 CEST 2018;memory write;9000;271;HDD;local5;;;
Sun May 20 19:56:10 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:10 CEST 2018;server write;9000;51;local net;local5;;;
Sun May 20 19:56:10 CEST 2018;server read;9000;42;local net;local5;;;
Sun May 20 19:56:10 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;memory read;9000;34;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;server write;9000;62;local net;local5;;;
Sun May 20 19:56:11 CEST 2018;server read;9000;72;local net;local5;;;
Sun May 20 19:56:11 CEST 2018;memory write;9000;231;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;memory read;9000;8;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;server write;9000;50;local net;local5;;;
Sun May 20 19:56:11 CEST 2018;server read;9000;48;local net;local5;;;
Sun May 20 19:56:11 CEST 2018;memory write;9000;231;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;memory read;9000;7;HDD;local5;;;
Sun May 20 19:56:11 CEST 2018;server write;9000;54;local net;local5;;;
Sun May 20 19:56:11 CEST 2018;server read;9000;46;local net;local5;;;
Sun May 20 19:56:12 CEST 2018;memory write;9000;235;HDD;local5;;;
Sun May 20 19:56:12 CEST 2018;memory read;9000;9;HDD;local5;;;
Sun May 20 19:56:12 CEST 2018;server write;9000;81;local net;local5;;;
Sun May 20 19:56:12 CEST 2018;server read;9000;155;local net;local5;;;
Sun May 20 19:56:12 CEST 2018;memory write;9000;282;HDD;local5;;;
Sun May 20 19:56:12 CEST 2018;memory read;9000;8;HDD;local5;;;
Sun May 20 19:56:12 CEST 2018;server write;9000;61;local net;local5;;;
Sun May 20 19:56:12 CEST 2018;server read;9000;58;local net;local5;;;
Sun May 20 19:56:12 CEST 2018;memory write;9000;236;HDD;local5;;;
Sun May 20 19:56:12 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:13 CEST 2018;server write;9000;51;local net;local5;;;
Sun May 20 19:56:13 CEST 2018;server read;9000;45;local net;local5;;;
Sun May 20 19:56:13 CEST 2018;memory write;9000;235;HDD;local5;;;
Sun May 20 19:56:13 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:13 CEST 2018;server write;9000;56;local net;local5;;;
Sun May 20 19:56:13 CEST 2018;server read;9000;48;local net;local5;;;
Sun May 20 19:56:13 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:13 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:13 CEST 2018;server write;9000;62;local net;local5;;;
Sun May 20 19:56:13 CEST 2018;server read;9000;65;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;memory write;9000;236;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;server write;9000;54;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;server read;9000;48;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;memory read;9000;7;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;server write;9000;57;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;server read;9000;47;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;memory write;9000;235;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;memory read;9000;12;HDD;local5;;;
Sun May 20 19:56:14 CEST 2018;server write;9000;64;local net;local5;;;
Sun May 20 19:56:14 CEST 2018;server read;9000;50;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;memory write;9000;229;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;memory read;9000;4;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;server write;9000;62;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;server read;9000;58;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;memory read;9000;4;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;server write;9000;53;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;server read;9000;48;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;memory write;9000;230;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;memory read;9000;9;HDD;local5;;;
Sun May 20 19:56:15 CEST 2018;server write;9000;58;local net;local5;;;
Sun May 20 19:56:15 CEST 2018;server read;9000;46;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;memory read;9000;8;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;server write;9000;59;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;server read;9000;48;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;memory write;9000;229;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;server write;9000;64;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;server read;9000;59;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;memory write;9000;241;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;memory read;9000;9;HDD;local5;;;
Sun May 20 19:56:16 CEST 2018;server write;9000;63;local net;local5;;;
Sun May 20 19:56:16 CEST 2018;server read;9000;78;local net;local5;;;
Sun May 20 19:56:17 CEST 2018;memory write;9000;340;HDD;local5;;;
Sun May 20 19:56:17 CEST 2018;memory read;9000;9;HDD;local5;;;
Sun May 20 19:56:17 CEST 2018;server write;9000;58;local net;local5;;;
Sun May 20 19:56:17 CEST 2018;server read;9000;54;local net;local5;;;
Sun May 20 19:56:17 CEST 2018;memory write;9000;250;HDD;local5;;;
Sun May 20 19:56:17 CEST 2018;memory read;9000;7;HDD;local5;;;
Sun May 20 19:56:17 CEST 2018;server write;9000;57;local net;local5;;;
Sun May 20 19:56:17 CEST 2018;server read;9000;50;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;memory write;9000;236;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;server write;9000;58;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;server read;9000;50;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;memory write;9000;239;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;memory read;9000;10;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;server write;9000;50;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;server read;9000;50;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;memory write;9000;233;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;memory read;9000;6;HDD;local5;;;
Sun May 20 19:56:18 CEST 2018;server write;9000;51;local net;local5;;;
Sun May 20 19:56:18 CEST 2018;server read;9000;46;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;memory write;9000;240;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;memory read;9000;7;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;server write;9000;49;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;server read;9000;45;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;memory write;9000;232;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;memory read;9000;4;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;server write;9000;46;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;server read;9000;53;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;memory write;9000;236;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;memory read;9000;10;HDD;local5;;;
Sun May 20 19:56:19 CEST 2018;server write;9000;45;local net;local5;;;
Sun May 20 19:56:19 CEST 2018;server read;9000;45;local net;local5;;;
Sun May 20 19:56:20 CEST 2018;memory write;9000;236;HDD;local5;;;
Sun May 20 19:56:20 CEST 2018;memory read;9000;5;HDD;local5;;;
Sun May 20 19:56:20 CEST 2018;server write;10000;52;local net;local5;;;
Sun May 20 19:56:20 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:20 CEST 2018;memory write;10000;264;HDD;local5;;;
Sun May 20 19:56:20 CEST 2018;memory read;10000;22;HDD;local5;;;
Sun May 20 19:56:20 CEST 2018;server write;10000;70;local net;local5;;;
Sun May 20 19:56:20 CEST 2018;server read;10000;61;local net;local5;;;
Sun May 20 19:56:20 CEST 2018;memory write;10000;276;HDD;local5;;;
Sun May 20 19:56:20 CEST 2018;memory read;10000;5;HDD;local5;;;
Sun May 20 19:56:21 CEST 2018;server write;10000;64;local net;local5;;;
Sun May 20 19:56:21 CEST 2018;server read;10000;54;local net;local5;;;
Sun May 20 19:56:21 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:21 CEST 2018;memory read;10000;5;HDD;local5;;;
Sun May 20 19:56:21 CEST 2018;server write;10000;96;local net;local5;;;
Sun May 20 19:56:21 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:21 CEST 2018;memory write;10000;253;HDD;local5;;;
Sun May 20 19:56:21 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:21 CEST 2018;server write;10000;59;local net;local5;;;
Sun May 20 19:56:21 CEST 2018;server read;10000;58;local net;local5;;;
Sun May 20 19:56:22 CEST 2018;memory write;10000;266;HDD;local5;;;
Sun May 20 19:56:22 CEST 2018;memory read;10000;5;HDD;local5;;;
Sun May 20 19:56:22 CEST 2018;server write;10000;49;local net;local5;;;
Sun May 20 19:56:22 CEST 2018;server read;10000;52;local net;local5;;;
Sun May 20 19:56:22 CEST 2018;memory write;10000;418;HDD;local5;;;
Sun May 20 19:56:22 CEST 2018;memory read;10000;5;HDD;local5;;;
Sun May 20 19:56:22 CEST 2018;server write;10000;49;local net;local5;;;
Sun May 20 19:56:22 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;memory write;10000;264;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;memory read;10000;13;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;server write;10000;60;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;server read;10000;55;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;memory write;10000;261;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;memory read;10000;11;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;server write;10000;61;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;server read;10000;57;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;memory write;10000;254;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:23 CEST 2018;server write;10000;58;local net;local5;;;
Sun May 20 19:56:23 CEST 2018;server read;10000;52;local net;local5;;;
Sun May 20 19:56:24 CEST 2018;memory write;10000;267;HDD;local5;;;
Sun May 20 19:56:24 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:24 CEST 2018;server write;10000;56;local net;local5;;;
Sun May 20 19:56:24 CEST 2018;server read;10000;50;local net;local5;;;
Sun May 20 19:56:24 CEST 2018;memory write;10000;256;HDD;local5;;;
Sun May 20 19:56:24 CEST 2018;memory read;10000;13;HDD;local5;;;
Sun May 20 19:56:24 CEST 2018;server write;10000;63;local net;local5;;;
Sun May 20 19:56:24 CEST 2018;server read;10000;54;local net;local5;;;
Sun May 20 19:56:24 CEST 2018;memory write;10000;264;HDD;local5;;;
Sun May 20 19:56:24 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:25 CEST 2018;server write;10000;67;local net;local5;;;
Sun May 20 19:56:25 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:25 CEST 2018;memory write;10000;261;HDD;local5;;;
Sun May 20 19:56:25 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:25 CEST 2018;server write;10000;66;local net;local5;;;
Sun May 20 19:56:25 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:25 CEST 2018;memory write;10000;260;HDD;local5;;;
Sun May 20 19:56:25 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:25 CEST 2018;server write;10000;55;local net;local5;;;
Sun May 20 19:56:25 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:26 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;server write;10000;68;local net;local5;;;
Sun May 20 19:56:26 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:26 CEST 2018;memory write;10000;269;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;server write;10000;54;local net;local5;;;
Sun May 20 19:56:26 CEST 2018;server read;10000;52;local net;local5;;;
Sun May 20 19:56:26 CEST 2018;memory write;10000;258;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;memory read;10000;9;HDD;local5;;;
Sun May 20 19:56:26 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:27 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:27 CEST 2018;memory write;10000;254;HDD;local5;;;
Sun May 20 19:56:27 CEST 2018;memory read;10000;4;HDD;local5;;;
Sun May 20 19:56:27 CEST 2018;server write;10000;58;local net;local5;;;
Sun May 20 19:56:27 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:27 CEST 2018;memory write;10000;458;HDD;local5;;;
Sun May 20 19:56:27 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:27 CEST 2018;server write;10000;68;local net;local5;;;
Sun May 20 19:56:28 CEST 2018;server read;10000;74;local net;local5;;;
Sun May 20 19:56:28 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:28 CEST 2018;memory read;10000;6;HDD;local5;;;
Sun May 20 19:56:28 CEST 2018;server write;10000;58;local net;local5;;;
Sun May 20 19:56:28 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:28 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:28 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:28 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:28 CEST 2018;server read;10000;57;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;memory read;10000;10;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;server read;10000;56;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;memory write;10000;277;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;server write;10000;56;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;server read;10000;63;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;memory write;10000;261;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:29 CEST 2018;server write;10000;59;local net;local5;;;
Sun May 20 19:56:29 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:30 CEST 2018;memory write;10000;256;HDD;local5;;;
Sun May 20 19:56:30 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:30 CEST 2018;server write;10000;64;local net;local5;;;
Sun May 20 19:56:30 CEST 2018;server read;10000;51;local net;local5;;;
Sun May 20 19:56:30 CEST 2018;memory write;10000;251;HDD;local5;;;
Sun May 20 19:56:30 CEST 2018;memory read;10000;6;HDD;local5;;;
Sun May 20 19:56:30 CEST 2018;server write;10000;58;local net;local5;;;
Sun May 20 19:56:30 CEST 2018;server read;10000;55;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;memory write;10000;272;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;memory read;10000;4;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;server write;10000;66;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;server read;10000;59;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;memory write;10000;252;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;server write;10000;57;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;server read;10000;52;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;memory write;10000;259;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:31 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:31 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:32 CEST 2018;memory write;10000;256;HDD;local5;;;
Sun May 20 19:56:32 CEST 2018;memory read;10000;13;HDD;local5;;;
Sun May 20 19:56:32 CEST 2018;server write;10000;58;local net;local5;;;
Sun May 20 19:56:32 CEST 2018;server read;10000;55;local net;local5;;;
Sun May 20 19:56:32 CEST 2018;memory write;10000;352;HDD;local5;;;
Sun May 20 19:56:32 CEST 2018;memory read;10000;9;HDD;local5;;;
Sun May 20 19:56:32 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:32 CEST 2018;server read;10000;54;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;memory write;10000;282;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;server write;10000;65;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;server read;10000;58;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;memory write;10000;261;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;memory read;10000;7;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;server write;10000;62;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;server read;10000;53;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;memory write;10000;254;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;memory read;10000;6;HDD;local5;;;
Sun May 20 19:56:33 CEST 2018;server write;10000;69;local net;local5;;;
Sun May 20 19:56:33 CEST 2018;server read;10000;75;local net;local5;;;
Sun May 20 19:56:34 CEST 2018;memory write;10000;257;HDD;local5;;;
Sun May 20 19:56:34 CEST 2018;memory read;10000;5;HDD;local5;;;
Sun May 20 19:56:34 CEST 2018;server write;10000;70;local net;local5;;;
Sun May 20 19:56:34 CEST 2018;server read;10000;73;local net;local5;;;
Sun May 20 19:56:34 CEST 2018;memory write;10000;255;HDD;local5;;;
Sun May 20 19:56:34 CEST 2018;memory read;10000;8;HDD;local5;;;
Sun May 20 19:56:34 CEST 2018;server write;10000;76;local net;local5;;;
Sun May 20 19:56:34 CEST 2018;server read;10000;107;local net;local5;;;
Sun May 20 19:56:35 CEST 2018;memory write;10000;282;HDD;local5;;;
Sun May 20 19:56:35 CEST 2018;memory read;10000;4;HDD;local5;;;
Sun May 20 19:56:35 CEST 2018;server write;10000;69;local net;local5;;;
Sun May 20 19:56:35 CEST 2018;server read;10000;66;local net;local5;;;
